STUDY_ID,SAMPLE_ID,SGK1,SH2B3,SH2D1A,SH3GL1,SHOC2,SHQ1,SIX1,SLC1A2,SLC34A2,SLC45A3,SLFN11,SLX4,SMAD2,SMAD3,SMAD4,SMARCA1,SMARCA2,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SMC1A,SMC3,SMG1,SMO,SMYD3,SNCAIP,SND1,SNX29,SOCS1,SOCS2,SOCS3,SOS1,SOX10,SOX17,SOX2,SOX9,SP140,SPEN,SPOP,SPRED1,SPRTN,SQSTM1,SRC,SRSF2,SRSF3,SS18,SS18L1,SSX1,SSX2,SSX4,STAG1,STAG2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STIL,STK11,STK19,STK40,STRN,SUFU,SUZ12,SYK,TAF1,TAF15,TAL1,TAL2,TAP1,TAP2,TBL1XR1,TBX3,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL1B,TEC,TEK,TENT5C,TERC,TERT,TET1,TET2,TET3,TFE3,TFEB,TFG,TFPT,TFRC,TGFBR1,TGFBR2,TIPARP,TLE1,TLE2,TLE3,TLE4,TLL2,TLX1,TLX3,TMEM127,TMEM30A,TMPRSS2,TMSB4XP8,TNFAIP3,TNFRSF11A,TNFRSF14,TNFRSF17,TOP1,TP53,TP53BP1,TP63,TPM3,TPM4,TPR,TRA,TRAF2,TRAF3,TRAF5,TRAF7,TRB,TRD,TRG,TRIM24,TRIM27,TRIM33,TRIP11,TRIP13,TRRAP,TSC1,TSC2,TSHR,TTL,TUSC3,TYK2,TYRO3,U2AF1,U2AF2,UBR5,UPF1,USP6,USP8,VAV1,VAV2,VEGFA,VHL,VTCN1,WAS,WDCP,WDR90,WIF1,WRN,WT1,WWP1,WWTR1,XBP1,XIAP,XPA,XPC,XPO1,XRCC2,YAP1,YES1,YPEL5,YWHAE,YY1,YY1AP1,ZBTB16,ZBTB20,ZBTB7A,ZFHX3,ZFP36L1,ZFP36L2,ZMYM2,ZMYM3,ZNF217,ZNF24,ZNF331,ZNF384,ZNF521,ZNF703,ZNF750,ZNRF3,ZRSR2
brca_metabric,MB-4661,0.1949,-1.0698,-0.4758,0.9116,-0.1051,-0.238,0.5306,-0.9508,-0.4621,-0.8822,-0.4871,1.023,0.8759,3.2473,1.2574,-1.1385,0.9816,0.8103,0.7434,1.4899,0.1618,-0.5498,0.0091,0.2842,-0.3903,-0.1426,-0.8144,-0.4185,1.3948,-0.2481,-1.115,0.5423,-0.506,-0.38,-0.2839,0.1251,-0.9721,-0.8394,1.1491,1.0158,-1.1296,-1.4238,-1.4891,0.4564,0.2276,0.4872,0.836,0.0568,-0.3323,0.496,-0.2306,0.5745,0.1715,-0.3594,-0.0608,-0.3152,-0.321,-0.9238,-2.3195,0.4242,-0.3505,1.0311,1.106,0.1697,0.3664,0.7228,0.5103,-0.9536,0.1163,1.0906,-0.6875,-0.7834,-0.4866,-0.4778,0.265,1.4417,-0.438,0.4238,0.7698,-0.4678,-0.3332,0.9584,-0.5925,-0.0731,0.0634,0.0383,-0.7967,-0.4795,0.7802,-0.4808,-0.1507,0.08,1.1243,-1.9229,-0.7267,-0.5091,-0.2537,0.2799,0.2017,0.4098,-0.1883,-0.316,0.0055,-0.1248,-1.7027,-0.1892,1.6068,-0.8864,NA,0.0374,-0.66,0.6188,-0.7466,0.808,-0.0886,-0.4691,-0.002,-1.453,-0.0996,-1.8124,NA,0.0132,-0.8302,1.3581,0.4945,NA,NA,NA,-0.2186,0.9189,1.1518,-0.874,-0.2012,0.5353,0.6117,1.9071,0.5126,0.4432,-0.56,0.6185,1.176,0.7849,0.2638,0.5912,-0.5117,0.9402,1.2672,-0.811,1.332,-0.2675,0.5567,-0.8441,-0.6284,0.0042,1.6045,-0.5535,-0.7515,-0.6977,0.1989,-0.2552,0.042,-0.077,0.7328,1.3753,0.3384,1.5266,-0.0755,0.456,0.599,0.6976,0.8469,0.3075,-0.8579,-0.1186,-0.465,-0.3868,1.4289,-1.0401,0.2245,0.3777,-0.1861,-0.7044,0.249,0.6513,0.27,1.5575,0.0867,0.2432,0.3514
brca_metabric,MB-4663,-1.1245,-0.5458,0.2862,0.0691,-0.2795,-1.1389,-0.6035,-0.5072,0.1195,4.2487,1.2124,0.166,0.8811,-1.9179,-0.3329,1.7116,-0.6462,4.1295,0.1875,1.0878,-0.7559,0.4197,-0.0798,0.7113,-1.2523,-0.1284,4.1,1.5683,1.0381,0.4225,-1.1419,0.921,-1.1696,-0.6381,-0.9787,0.7204,1.1311,-0.5005,-0.7374,0.1491,0.5401,0.0957,-0.7567,2.1974,0.2964,-0.7633,1.1345,1.4007,-0.6066,-0.2926,0.4112,-1.4179,-0.6915,0.8782,1.408,-0.5333,0.2185,-1.3403,-1.599,-0.5189,1.7834,1.0136,0.8118,0.2919,0.3621,0.0394,1.6015,0.3231,-0.4852,-0.2309,-0.7199,-1.1984,0.985,0.2177,-1.5603,-0.3035,-1.1451,-0.9969,-0.0506,-0.1964,-0.4152,0.7725,-0.344,-1.5813,-0.2521,-0.0595,0.5422,-0.3221,-0.866,0.1074,-0.3891,1.0603,0.3851,-1.086,1.4579,-0.3626,-1.0302,-2.0701,0.138,1.4077,0.5626,1.026,0.5646,-0.0926,0.113,-1.4136,-1.0209,-0.454,NA,1.2752,-0.7948,-0.5112,-0.8048,1.3049,1.245,0.4496,2.4059,-0.3107,-0.1947,2.044,NA,1.471,-1.0502,-0.1417,-0.6522,NA,NA,NA,2.0365,0.0409,0.2904,-0.9488,1.903,2.0087,1.049,-1.1236,-0.6565,1.0422,0.7763,4.0494,1,-0.108,-0.8187,0.0088,-0.5987,0.2609,0.5923,-1.1938,0.6842,1.8231,1.1825,0.3685,-0.5705,-0.3153,-0.6387,-0.7661,1.2146,-0.5784,-1.0728,0.0405,-1.177,-2.063,-1.399,-0.6643,0.7602,3.5929,0.19,1.7225,-2.016,0.9268,0.3431,0.6454,-0.9972,-1.9136,-0.2961,-0.4681,1.2031,-0.9685,2.403,2.5614,0.9451,-0.7028,-1.6756,0.4779,-0.6301,-0.3091,1.3524,0.3753,1.2393
brca_metabric,MB-4665,-1.4717,-0.232,-1.5373,-0.0452,0.7865,-0.0852,-0.7066,-0.1013,-0.3891,-0.0549,-0.9493,0.379,0.9867,1.7223,-0.0702,-2.1924,0.7869,0.1311,-2.5148,-0.6401,0.3739,0.8787,0.0063,1.1156,0.6178,0.0245,-1.2601,1.3612,0.6688,0.0851,-1.2994,-0.4397,-0.1433,-0.6916,-1.4432,-0.3013,-0.6042,0.2899,1.0181,0.3293,-0.8445,-1.9336,2.0432,0.0746,-0.875,-0.2191,0.863,0.2586,-1.1756,0.3584,0.6257,-0.5184,0.3295,0.7817,1.0462,-0.507,-1.0072,0.8897,-0.8198,-0.1959,0.3614,1.0367,0.5045,0.4544,0.5697,-1.5642,0.3704,0.9561,0.8162,0.6802,-1.0415,0.5166,0.8014,0.5969,1.5359,0.899,-0.3969,-0.2024,0.1192,-0.5515,-0.7102,0.1682,0.13,-1.3362,0.8536,0.4478,-1.9973,-1.4816,-0.3123,-0.1106,-0.4021,1.1799,-3.3459,0.0645,0.7924,0.0207,-1.5506,1.429,-1.3,0.569,1.3241,-1.2133,0.5301,-0.9304,0.235,0.7016,-0.1444,-0.6773,NA,-0.2625,0.2993,1.546,0.209,-1.1645,-0.6065,0.56,-0.9119,-0.9691,-1.2159,-0.1183,NA,2.0082,-1.735,0.394,0.9052,NA,NA,NA,-0.4717,0.5642,1.0729,-1.4305,-0.127,0.1503,1.1112,0.5413,-1.4513,-0.5631,-0.4566,1.2833,0.2675,-0.5006,0.3277,0.7576,0.5948,-0.5088,0.1018,-1.5948,1.6163,-1.0861,0.8227,1.004,-0.0047,-1.0642,0.8634,-1.3044,0.3007,-0.2681,1.9854,-0.7259,-0.1626,0.1673,-1.5868,1.3257,0.8248,1.1341,0.3415,-0.6542,0.5873,-0.3669,-0.2294,0.2735,2.2076,-1.0002,-0.1391,0.4104,1.1368,-1.9383,-0.4251,1.3236,-0.8071,0.4261,1.3652,0.1023,-0.68,0.9462,0.3932,0.1161,1.235
brca_metabric,MB-4666,-1.1737,-0.212,-1.027,0.3574,-0.1145,0.2265,-1.0233,-1.1675,-0.2568,-0.3842,-0.3127,1.41,0.0048,0.2189,-0.0061,-1.0229,0.8215,0.2105,-1.0994,0.598,0.9509,-0.6503,0.4347,1.9926,0.2281,0.1334,0.6645,-1.4562,1.0456,-0.8605,-0.733,-0.784,-0.6975,-0.4139,-0.0945,-0.2,1.1375,-1.0137,0.567,0.4463,0.7422,0.0276,-1.4883,-0.0655,1.1597,0.6965,-0.2644,0.1853,-1.6886,0.4734,0.6674,-0.0898,0.1284,-0.6593,0.5125,0.2171,-0.6799,-0.1875,-0.3809,-0.7879,0.5129,-0.7036,1.8191,-0.5027,-0.3489,-0.215,0.7252,-0.2944,0.6489,1.0074,-0.0835,-0.285,-0.5733,-1.0241,-0.2744,0.6856,-0.5114,0.2374,0.4845,0.9663,-1.01,0.1973,-0.2438,0.2635,-0.5455,-0.6731,-1.0117,0.0021,-0.2177,0.4955,-0.5408,0.6279,0.5719,0.533,-0.2723,-0.6104,-0.4913,0.7248,-0.4283,1.2912,1.1422,-0.2448,1.6832,0.0742,-0.0397,0.4524,0.8442,0.9543,NA,-0.8222,-0.2729,-0.0474,-0.6905,0.9095,0.6826,1.5489,0.7257,-0.9169,0.3933,-0.3322,NA,0.6738,-0.6749,0.2607,0.7289,NA,NA,NA,-1.0721,0.3889,0.3851,0.9239,0.1397,-1.1211,0.7436,1.3122,-0.5931,-1.2185,-1.0415,0.6626,1.2585,0.8769,1.0167,-0.0961,0.1264,0.9949,0.2726,-1.1384,1.0527,-0.0981,1.4906,-0.0208,-1.4201,-0.2129,1.529,-0.2582,-0.617,-0.2887,0.1981,-0.0496,-0.5168,-0.122,0.6022,1.484,0.4395,0.6571,0.7722,-0.0242,0.5258,-0.5314,0.0231,-0.4589,0.2758,0.1643,-1.0132,0.6777,-0.0316,-1.3902,0.6159,-0.0992,0.2812,0.2029,-0.2266,-0.3424,0.0158,-0.1579,-1.3075,-1.2422,0.5433
brca_metabric,MB-4667,0.4887,0.138,2.6226,-0.3414,-0.3609,-1.2835,-0.9559,-1.0807,0.1888,-1.4744,1.2592,1.1999,-0.004,-0.0476,-0.9067,-1.0409,0.7685,1.4354,-0.4199,-0.4625,-0.7136,0.7484,-1.1546,1.8377,-0.7648,-0.2166,-0.374,1.4739,1.2739,1.1265,0.262,-0.8775,-0.1014,-0.5173,-0.3266,-0.4039,0.6563,2.1949,0.7982,0.2789,1.8728,-0.5863,0.3429,-0.2796,-1.095,-0.1792,-0.6189,0.9549,-0.8765,-0.1909,0.3933,0.4556,-0.5204,1.2815,1.6802,-2.1999,2.2728,0.8701,0.4015,-0.1126,0.6047,1.5552,-0.8025,-1.203,0.7029,-2.6841,0.9242,1.4329,1.431,0.1158,0.1025,-0.0238,0.7905,1.182,-0.5635,-0.6102,-2.1529,-0.6683,1.4554,-0.3484,0.113,0.3201,-1.4827,0.5665,2.2984,-0.3837,-1.1519,0.643,0.1363,0.2051,-0.6336,-0.1204,0.1934,-0.3108,0.4203,0.8153,0.0907,1.0768,0.2679,1.3865,-0.5494,1.1638,-0.088,-0.6343,-2.1235,-0.8264,-0.2018,0.4856,NA,1.2714,0.0295,0.9909,2.2195,-0.5861,-0.7553,-1.0809,-0.5728,-2.1182,-0.8985,0.4898,NA,1.1229,1.9409,-0.1795,-0.8507,NA,NA,NA,-0.8972,0.1976,0.8801,-0.4015,-0.3784,0.7195,1.8159,0.1844,-0.8206,0.9175,-0.6829,0.7958,1.7194,0.2616,-0.4958,-0.2084,0.9963,0.1631,0.7165,2.2067,-0.8663,0.7203,1.258,-0.9877,1.4515,1.5309,-0.7645,-0.2767,0.9785,-0.4281,-0.9124,-0.5959,-0.5523,-1.161,0.5809,0.7298,-0.1832,1.2362,-0.7067,-0.3021,-0.1601,-0.3825,-0.3438,0.4962,-0.4897,0.2483,0.5485,0.2025,0.1441,-0.7009,1.0968,0.7855,-0.8382,-1.9522,-0.8468,-0.1491,-0.7152,-0.3328,-0.1077,-0.4232,2.777
brca_metabric,MB-4669,-0.25,0.7887,-0.3629,1.2156,-1.1038,-1.4826,2.0802,2.55,-0.584,-0.6576,-1.0909,0.6061,0.7,2.9689,-0.3529,-0.1111,0.2196,0.8714,1.1829,0.8442,-0.8803,-0.5953,-0.4667,0.2778,-1.3462,-1.0618,-0.1902,1.4161,1.2945,-0.2307,1.6874,0.1364,-0.1784,-0.5451,-0.3111,-0.2751,-2.5957,0.4439,-0.4159,0.6894,-0.1385,-1.1,-0.918,0.8181,2.0297,-0.2386,0.5193,1.7262,0.2215,-0.09,1.0504,0.357,-0.559,0.6098,1.2459,-2.9638,0.1987,-0.0199,1.2411,0.6552,0.8506,-1.3575,-0.7925,-0.0949,0.8871,-2.3606,1.9999,1.0982,0.022,-0.6367,-1.5614,-1.2636,-0.0041,-0.1476,-0.8143,0.331,-2.3831,-0.524,-0.9054,-1.3043,-0.3742,0.402,-0.7292,-0.085,-0.1071,0.1186,-1.3904,0.3361,-0.0068,0.0885,-0.0436,0.5136,0.0483,0.159,-1.6382,1.042,-1.4475,-0.6831,-1.4139,3.1417,2.3745,-0.4293,-0.3356,-0.2111,-1.1231,-1.2225,-0.4378,-1.4447,NA,0.9201,-0.065,1.1792,-0.2074,-0.531,0.3308,0.1631,-0.3973,-2.4369,-1.1026,1.036,NA,2.0443,1.2073,0.3455,-0.4891,NA,NA,NA,1.1138,-0.6244,-0.3597,-0.2626,0.2967,-1.0033,3.0892,0.5352,0.037,0.5228,-1.5055,1.4198,2.6245,0.4439,1.3389,0.2394,0.609,0.1402,0.5372,-0.0269,1.5458,0.566,-0.2212,-1.3123,0.0454,1.3234,1.1578,-0.6445,-0.7423,-0.2856,-0.0854,-0.9886,0.6004,1.0937,0.6336,0.9026,0.0256,1.3483,-2.3005,-0.3341,-0.0507,1.2705,-0.196,1.6872,-0.1876,-0.8902,0.5011,0.8888,-0.5506,-1.8297,-0.6891,0.956,-1.3721,-0.2913,0.97,1.3238,0.8863,3.9389,-0.0101,1.6752,0.4774
brca_metabric,MB-4670,-0.3779,-0.1979,-1.5881,-0.5684,0.1375,0.2394,-1.0192,-0.6021,-0.6354,-0.7209,-0.9523,0.857,0.6187,1.0266,-0.168,0.5568,0.2309,0.4505,-0.2269,0.3013,1.0014,1.1006,-1.183,0.1352,-0.0044,-0.5485,-0.5372,0.0232,1.4211,-0.5397,-0.7405,-0.6696,0.2999,-0.9327,-1.0466,-0.558,0.2188,0.7003,0.2955,1.7068,0.7992,-2.1718,0.2119,1.3338,-1.7455,-0.2436,0.3372,0.1984,-1.02,-1.0323,-1.4595,0.2119,0.0622,1.0544,1.244,-0.1691,-0.421,1.1145,-0.4695,-1.104,0.3342,0.452,0.7461,-0.3892,-0.1936,1.8161,0.9428,0.0936,0.5944,0.2779,-0.2406,-0.41,0.5246,0.3045,0.6528,2.8917,-1.2623,0.2741,-0.4964,0.0563,-0.3533,0.2524,-0.7554,-0.2599,1.1002,-0.7647,-1.5639,-0.8318,-0.9974,-0.6559,0.5142,1.0318,0.288,0.3341,0.5352,-0.0949,-0.967,0.0551,0.3609,0.563,0.6351,-0.9634,0.8739,1.4396,-0.4986,1.3001,1.8961,-0.8087,NA,-1.003,-1.9787,0.9968,-1.0579,0.9699,-0.0621,0.115,-0.353,-1.7914,-0.319,0.3526,NA,0.5815,-0.4744,0.6834,0.4489,NA,NA,NA,-0.5805,0.1377,0.7979,0.4249,-1.1155,-1.0716,0.3159,-0.026,-0.0721,-0.0812,0.6537,0.8369,1.3446,1.0947,-0.8055,0.0491,0.1454,0.8354,0.2014,0.4138,1.5089,0.1649,-0.0748,-1.5036,0.173,0.2346,1.0334,-1.0665,-0.7496,-0.3945,-0.0702,-0.2681,0.5547,0.9601,-0.827,-0.118,0.5832,0.9627,-0.7675,-0.1508,0.0112,0.7521,-0.0135,-0.4834,-0.2673,-0.1118,0.8056,-1.03,-1.0096,-1.5748,-0.056,2.0042,-1.0463,-0.5127,0.5554,-0.3021,-0.3325,-0.7004,-0.6941,-0.0806,1.4136
brca_metabric,MB-4671,-0.9519,-1.5978,-0.2213,0.8881,0.1354,-0.2307,0.7709,0.8244,-0.3049,-0.5186,1.2142,0.2093,2.6809,1.5344,-0.5416,-0.5827,0.3563,0.8579,-1.6039,0.6262,-0.0468,2.5396,-0.3081,0.9837,0.7298,0.3899,-0.5801,1.1672,0.8518,-0.2941,-1.5044,-0.2396,0.3735,-0.6904,-1.4893,-0.4856,-0.9197,-1.0112,-0.8169,1.037,-1.549,-0.9249,2.3722,0.9608,-0.6967,-0.0464,1.0392,0.3956,-0.5192,-0.7098,-1.6835,1.1107,-0.158,0.5569,0.5685,-0.6724,-0.6166,-0.8618,0.4803,-0.2608,-0.255,-0.1633,1.6868,-2.73,-0.2584,-0.1148,1.0061,-0.9717,0.3998,0.8568,0.6856,0.7129,0.2824,-0.0891,-0.5821,1.5769,-1.5068,-0.2282,0.2957,0.5116,0.114,3.9307,-3.101,-1.7334,-1.0458,-0.6974,-1.2497,0.9484,0.1373,-0.5952,0.0754,-0.2652,1.0184,-0.8158,-0.168,-0.1491,-2.2592,-0.2385,-0.2361,1.2,-0.2237,-1.5404,-0.6252,-1.3086,0.1976,0.5725,1.0996,-0.0377,NA,0.2181,-0.0733,-0.1325,-0.8245,-0.9944,0.2212,-0.4649,-0.0737,-1.3984,-0.4615,0.7627,NA,1.0792,1.101,0.3524,0.0337,NA,NA,NA,1.0292,0.437,-1.2899,0.0625,0.3998,0.6604,0.2887,1.0675,0.7352,0.6623,-0.429,-0.0266,1.1959,0.8272,0.7474,1.4229,0.374,-0.5909,0.4468,-0.8195,0.787,-0.3631,0.6176,0.012,-0.8174,-0.6891,1.6316,-0.5684,0.5753,-0.1893,1.7761,-0.0619,0.1125,0.2414,-0.3458,-0.0115,0.8898,0.9132,-1.366,0.412,0.5796,1.4625,-0.0886,0.8711,-1.1086,-0.5211,1.8991,0.7829,-0.5912,-2.2589,1.6547,0.9509,0.3302,0.131,0.0933,1.4244,-0.6407,0.0557,-0.9347,-0.4392,0.3583
brca_metabric,MB-4672,-1.9201,-1.0402,-0.8236,1.351,-0.3991,0.7115,1.2761,2.1824,-0.1527,-0.3173,-1.9144,1.7786,0.1062,3.3788,0.5894,-0.4523,-0.8663,0.6897,-0.5405,1.2408,2.0167,-0.7295,0.5764,0.1924,0.4272,-0.8021,-1.0981,0.4841,0.9282,-1.3783,0.0236,-0.5234,-0.5683,-0.2106,-1.0206,-0.7351,-1.3232,-0.6242,1.0446,0.7695,0.3394,-1.5827,1.937,1.0848,0.6986,0.197,-0.7468,1.7277,-0.2716,0.1312,0.9124,-0.6654,0.2962,-0.4007,-0.3462,0.3495,-1.0889,-0.5327,1.3719,0.9643,-0.0829,0.9657,0.4083,-0.749,1.7627,1.3159,0.5894,0.2662,2.3122,1.5917,2.1449,0.5491,-1.3687,-1.0043,0.0612,2.1254,0.8928,-0.1705,0.239,-0.7777,-0.38,1.2872,1.223,-0.9728,-0.1,-0.6662,0.2436,1.1352,0.314,0.5435,1.2445,-0.3214,-0.2114,-1.4107,-0.1207,-0.2241,-1.6034,0.5528,-1.3698,0.4745,-0.0954,-1.2381,1.3374,-0.1078,0.7171,0.3994,0.1011,-0.8039,NA,-0.8198,2.6222,-0.8982,-1.2163,-0.5259,-0.8064,-0.3996,0.0348,-0.3149,-0.8191,-1.6525,NA,0.0296,-0.8089,-0.3643,0.0455,NA,NA,NA,0.4393,0.6676,1.0861,-0.5426,0.6046,-0.4422,-0.3824,1.2178,0.0801,0.1405,0.1265,-0.1506,-0.5764,0.4653,-0.1632,0.9037,0.931,0.1893,-1.2811,-1.5434,-0.164,0.5466,0.5754,0.6688,-1.6355,1.3525,1.0388,-0.9048,-1.3336,-0.7202,2.6801,-1.0539,0.7674,-0.127,-0.1145,0.7079,0.1187,-0.2375,-1.6062,-0.6515,-0.4331,-0.543,-0.6811,-0.3567,1.2851,-0.4044,0.2367,0.9187,-0.968,-0.1768,-1.2844,0.6538,0.7515,-0.2349,-0.1029,0.7431,-1.0321,2.077,0.4346,1.7966,-0.497
brca_metabric,MB-4673,-0.6354,3.2382,0.5689,-0.6282,-1.2936,-0.0439,3.1157,-0.8865,-0.21,-1.1364,0.0764,-0.4481,2.9662,0.809,1.383,-0.6292,-0.4626,0.5113,0.5657,0.6736,1.0343,-0.2236,0.5121,0.6409,-1.2388,-0.8937,-0.7122,0.4786,0.2523,-0.2155,0.6339,-1.2665,4.1344,-0.3568,0.1745,-0.2179,-1.8103,1.3617,-0.7922,1.5285,-0.2905,0.409,-0.8422,0.8194,0.7175,-0.2575,0.5242,-0.4691,-0.9862,0.8284,-1.4116,0.2232,0.0203,1.1234,0.7862,0.9035,1.0508,0.1145,1.433,-0.3933,-1.2305,-0.2131,-1.1121,0.3474,0.1391,-0.1177,1.0314,0.929,0.8963,1.7297,-0.2154,0.0542,0.8299,0.716,-1.2965,1.705,0.692,0.2841,-0.1069,-2.0527,0.2094,-0.4857,-3.9731,0.0062,1.817,-0.1697,-1.0052,-1.0059,-0.4405,-0.028,-0.9514,-0.2223,-0.3846,-1.5759,-0.9139,-1.989,-0.2401,-1.1752,-1.011,-1.1071,1.239,-0.0759,-0.0932,0.5309,-0.2181,0.7862,-1.2146,-1.032,NA,0.3776,-0.5971,-0.4174,1.155,-0.8155,-0.2664,0.828,-0.7826,-0.0631,0.9052,0.5518,NA,0.6003,0.5319,0.1636,0.5039,NA,NA,NA,0.5559,0.2206,2.2775,-0.8259,-0.2562,0.322,0.3484,-0.5509,-0.2576,-0.4844,-0.2122,0.8678,-0.5059,-0.9116,0.4883,0.5531,-0.0599,-0.5114,-0.4785,0.2808,-0.5649,0.5411,-0.0899,-0.7123,0.4469,0.2202,-0.9191,0.1117,-0.5792,-0.4843,1.6012,-0.923,0.8838,-1.357,-1.8737,-0.1455,0.4467,0.1302,-2.0337,-0.7556,0.3095,-0.0738,-0.571,-0.1683,-0.6045,-0.2775,-0.8777,1.4924,-1.4118,-1.1637,1.7711,-1.4954,1.3473,1.1851,-0.9785,-0.6435,-0.9312,1.4245,-1.0772,0.7881,0.6963
brca_metabric,MB-4674,-1.5952,-1.6978,-0.9959,0.2456,0.4332,1.6127,-1.0617,1.0185,-0.1617,1.5565,-1.6092,-0.2131,-1.299,0.6736,0.2822,1.9627,1.4056,0.4979,0.0405,-0.2781,-0.2878,1.1463,0.3696,1.1618,-0.7839,-0.6327,-0.865,-0.1129,-0.0095,-1.1472,-2.0498,-0.9069,-0.8461,-0.4028,-0.8873,0.0943,0.0443,-1.1005,1.2989,0.1264,-1.027,-0.9129,2.0725,-1.286,-1.2177,-0.3106,0.4675,0.0576,-1.8111,-1.1188,0.6738,-0.7214,0.345,-1.4151,-0.5814,-0.7916,-1.634,0.3252,1.1592,0.7916,-0.5706,0.2495,1.627,-0.4113,0.4436,1.0981,0.6425,-1.5365,1.3568,-0.1804,1.3155,0.1433,-0.5254,-2.0002,-0.4954,0.333,-1.3821,0.3387,-0.7494,-1.5237,-0.3737,0.613,-0.9387,-1.3515,0.9531,-0.4952,-0.1728,-0.3407,0.6232,0.1903,-0.0872,1.22,-0.9723,-0.1414,-1.8487,-0.4057,-1.2238,0.9516,-1.9553,-0.4896,1.7174,-1.3569,-0.1793,2.8136,-0.8676,-0.6167,1.4565,-1.7295,NA,-1.3213,-0.703,0.5539,-0.8667,0.4465,0.1334,0.4677,-0.941,-2.1717,-0.4902,-0.5544,NA,0.2881,-0.8266,1.7861,0.8618,NA,NA,NA,-0.1487,1.0731,0.8426,0.7586,-0.8414,-0.35,1.592,0.5611,-0.0542,-0.7716,-0.1786,-0.0015,0.7655,-0.4685,0.2413,0.8642,0.0169,0.3244,1.2251,-1.1253,0.8262,-0.2112,1.1512,-1.7656,-0.937,1.031,0.836,-0.3667,-0.5102,-0.0011,0.6357,-0.9967,0.5697,1.328,2.5502,0.3319,1.47,0.5935,-1.4807,0.5233,-0.114,1.6157,0.7798,-1.1986,-0.8215,-0.1481,0.1759,-0.9093,-0.564,-1.8468,0.9068,-0.5755,-0.7841,0.2863,1.6912,0.8835,-0.3006,1.9217,0.4598,1.1337,0.6559
brca_metabric,MB-4675,-0.6181,-0.5009,-0.809,-0.2003,-0.7932,0.6775,1.3142,0.8415,-0.7745,-1.2158,-1.7938,0.5885,0.701,-1.3295,0.5263,-0.1288,0.7483,0.3648,-0.6442,0.5895,0.7182,0.93,0.381,0.2567,-0.5443,-0.923,-0.5484,0.9544,-0.005,-1.218,-1.1502,-0.717,0.0252,-0.2568,-0.3825,-0.5693,1.3931,-0.4771,0.3871,1.2614,-1.3281,-0.2495,0.3595,-0.2702,-0.883,-0.8374,-0.8833,-1.4038,-0.9272,-0.8541,-0.9093,-0.2355,0.2404,-1.1286,-0.652,0.3837,-0.6601,0.2349,0.6216,0.4875,-1.3148,-0.6505,0.2235,-0.2072,0.4349,0.3821,0.2332,-0.2905,0.7788,0.6753,0.7221,-0.228,-1.4661,-1.1461,-0.0093,0.2315,0.2958,-0.7535,-0.3224,0.3543,-0.2722,-0.4923,-1.3769,-0.4045,0.3652,-0.3183,0.2078,-0.195,-0.5478,-0.4996,-0.9178,-0.488,-1.2366,-0.681,-1.5478,0.8801,-0.9421,1.7512,-0.7483,0.8244,2.0651,-1.4243,-0.9059,-0.4522,0.3281,-0.0648,-0.485,0.6882,NA,-0.8852,0.8038,-0.1353,-0.778,-1.6431,1.2232,0.3389,1.522,0.4811,-1.176,1.4079,NA,0.0568,-0.3573,1.7385,0.4688,NA,NA,NA,0.1769,0.7045,0.2658,1.2607,-0.5746,-0.2389,0.0565,0.8754,-0.5812,-1.5687,0.1503,-0.3536,-0.1857,-0.703,-0.2809,0.2704,0.6938,-0.3637,-0.4392,-1.2259,-0.3956,1.4889,-0.4907,0.5367,-0.7786,-1.1877,0.6739,-0.3529,0.5237,-0.7627,0.9638,-0.7808,0.4866,-1.0048,-0.8711,0.3625,0.6825,-0.8777,-0.0419,-0.6124,0.4729,-0.6058,-0.8637,2.0324,-0.5258,0.4601,-0.7857,-0.1469,-0.4766,-0.4379,1.0226,-0.5416,0.8151,0.295,-0.418,-0.3527,0.0534,-0.3005,1.5285,1.1941,0.6939
